Depth,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
2320.697901,ROGALAND GP.,Sele Fm.,13.73256111,0.901254296,0.785872996,2.354886293,55.79409409,12.25000095,65030
2321.001901,ROGALAND GP.,Sele Fm.,13.64027786,0.938402951,0.869569123,2.372503281,60.74998093,12.25000095,65000
2321.305901,ROGALAND GP.,Sele Fm.,13.81472015,0.964803457,0.997113586,2.376898527,63.54880142,12.25000095,65000
2321.609901,ROGALAND GP.,Sele Fm.,13.79418469,0.964681149,1.050190687,2.380873919,63.06280518,12.25000095,65000
2321.913901,ROGALAND GP.,Sele Fm.,13.5624361,0.930408239,1.022380114,2.381695509,62.23775864,12.25000095,65000
2322.217901,ROGALAND GP.,Sele Fm.,13.39623833,0.896639943,0.973294497,2.380253077,63.46662521,12.25000095,65000
2322.521901,ROGALAND GP.,Sele Fm.,13.51672268,0.892815828,0.942186534,2.37930727,64.72563934,12.25000095,65000
2322.825901,ROGALAND GP.,Sele Fm.,13.81553078,0.896799684,0.937031627,2.382080555,67.3152771,12.25000095,65000
2323.129901,ROGALAND GP.,Sele Fm.,13.99607372,0.852217495,0.914649248,2.383998871,68.85260773,12.25000095,65000
2323.433901,ROGALAND GP.,Sele Fm.,13.99285221,0.738278806,0.844477594,2.356271029,65.66908264,12.25000095,65000
2323.737901,ROGALAND GP.,Sele Fm.,13.96899605,0.631743908,0.743403673,2.256278038,59.56123352,12.25000095,65030
2324.041901,ROGALAND GP.,Sele Fm.,14.43862057,0.584339202,0.664371729,2.126130104,56.57896805,12.25000095,65030
2324.345901,ROGALAND GP.,Sele Fm.,14.71930027,0.631847382,0.640113413,2.052990913,53.94953156,12.25000095,65030
2324.649901,ROGALAND GP.,Sele Fm.,14.72787762,0.761269748,0.659338117,2.099788189,53.46328735,12.25000095,65030
2324.953901,ROGALAND GP.,Sele Fm.,14.55548573,0.80181247,0.705150962,2.218782902,54.87455368,12.25000095,65030
2325.257901,ROGALAND GP.,Sele Fm.,14.38144398,0.826000273,0.811919391,2.29706502,56.38274765,12.25000095,65030
2325.561901,ROGALAND GP.,Sele Fm.,13.95780277,0.912870884,0.953792512,2.350375414,58.63767624,12.25000095,65030
2325.865901,ROGALAND GP.,Sele Fm.,13.55331898,0.960205376,1.015152574,2.384025812,60.79053497,12.25000095,65030
2326.169901,ROGALAND GP.,Sele Fm.,13.66465282,0.929533362,1.00454998,2.387155056,64.20313263,12.25000095,65000
2326.473901,ROGALAND GP.,Sele Fm.,13.89774704,0.909434736,0.980391145,2.362844944,69.56507111,12.25000095,65000
2326.777901,ROGALAND GP.,Sele Fm.,13.93669033,0.914239466,0.929322958,2.348619223,74.35447693,12.25000095,65000
2327.081901,ROGALAND GP.,Sele Fm.,13.79939461,0.842371166,0.851270378,2.364975214,76.68894959,12.25000095,65000
2327.385901,ROGALAND GP.,Sele Fm.,13.6151228,0.788873076,0.799812555,2.356573582,78.6476059,12.25000095,65000
2327.689901,ROGALAND GP.,Sele Fm.,13.67520237,0.793374717,0.778028429,2.337137699,76.41849518,12.25000095,65000
2327.993901,ROGALAND GP.,Sele Fm.,13.95590973,0.780104876,0.760058045,2.348241329,73.65567017,12.25000095,65000
2328.297901,ROGALAND GP.,Sele Fm.,14.17774773,0.770206809,0.764445543,2.359897852,71.81600189,12.25000095,65000
2328.601901,ROGALAND GP.,Sele Fm.,14.1470871,0.808193266,0.799531877,2.369082928,69.47006989,12.25000095,65000
2328.905901,ROGALAND GP.,Sele Fm.,13.8043766,0.843850851,0.847564399,2.378946304,70.37500763,12.25000095,65000
2329.209901,ROGALAND GP.,Sele Fm.,13.51263332,0.838753283,0.863029838,2.367372036,71.12225342,12.25000095,65000
2329.513901,ROGALAND GP.,Sele Fm.,13.67933178,0.734535754,0.789511025,2.299595594,71.24771118,12.25000095,65000
2329.817901,ROGALAND GP.,Sele Fm.,14.51566505,0.593843103,0.704665244,2.141449213,71.45347595,12.25000095,65000
2330.121901,ROGALAND GP.,Sele Fm.,15.88027,0.60900414,0.701210737,2.036040068,67.05763245,12.25000095,65000
2330.425901,ROGALAND GP.,Sele Fm.,16.36275482,0.765046656,0.748546302,2.102481365,67.13136292,12.25000095,65000
2330.729901,ROGALAND GP.,Sele Fm.,14.80147553,0.880826414,0.816297054,2.245135069,73.12637329,12.25000095,65000
2331.033901,ROGALAND GP.,Lista Fm.,13.63314247,0.854704261,0.939090848,2.297352076,73.20009613,12.25000095,65000
2331.337901,ROGALAND GP.,Lista Fm.,14.04170799,0.716469288,1.052487731,2.144881487,65.03482056,12.25000095,65000
2331.641901,ROGALAND GP.,Lista Fm.,14.79513741,0.664473414,1.043674707,1.95601809,57.19174957,12.25000095,65030
2331.945901,ROGALAND GP.,Lista Fm.,15.30151367,0.637842059,0.868144929,1.949293733,57.99267197,12.25000095,65030
2332.249901,ROGALAND GP.,Lista Fm.,16.28805161,0.556457222,0.680476725,2.005413532,61.62911224,12.25000095,65000
2332.553901,ROGALAND GP.,Lista Fm.,17.03945732,0.498096705,0.605866313,2.0523808,61.16485214,12.25000095,65000
2332.857901,ROGALAND GP.,Lista Fm.,17.60692978,0.475616932,0.597696245,2.085246086,60.31164169,12.25000095,65000
2333.161901,ROGALAND GP.,Lista Fm.,18.4883976,0.468395472,0.583726049,2.106835842,61.80152893,12.25000095,65000
2333.465901,ROGALAND GP.,Lista Fm.,18.65418816,0.454283208,0.549399078,2.095363855,62.37979126,12.25000095,65000
2333.769901,ROGALAND GP.,Lista Fm.,18.25770569,0.440984309,0.521198988,2.011292458,58.64318848,12.25000095,65030
2334.073901,ROGALAND GP.,Lista Fm.,18.21743774,0.453718931,0.52169621,1.918239355,56.36995316,12.25000095,65030
2334.377901,ROGALAND GP.,Lista Fm.,17.80581093,0.515981019,0.541706979,1.953616262,56.61563492,12.25000095,65030
2334.681901,ROGALAND GP.,Lista Fm.,17.22756386,0.632130921,0.590361238,2.086325884,56.05168533,12.25000095,65030
2334.985901,ROGALAND GP.,Lista Fm.,16.26474381,0.711022198,0.69079423,2.223130465,57.08582687,12.25000095,65000
2335.289901,ROGALAND GP.,Lista Fm.,15.05099201,0.691412509,0.837561846,2.239449024,57.97029877,12.25000095,65000
2335.593901,ROGALAND GP.,Lista Fm.,14.7012558,0.727174163,1.008394599,2.150533438,57.9974556,12.25000095,65000
2335.897901,ROGALAND GP.,Lista Fm.,14.51683044,0.844405949,1.105862618,2.126290083,58.46702194,12.25000095,65000
2336.201901,ROGALAND GP.,Lista Fm.,14.69489574,0.918931961,1.081471205,2.150381804,60.95215225,12.25000095,65000
2336.505901,ROGALAND GP.,Lista Fm.,14.93397331,0.9248873,1.032877207,2.161851406,63.1215477,12.25000095,65000
2336.809901,ROGALAND GP.,Lista Fm.,14.8590498,0.832033873,0.988419652,2.199499369,62.44805527,12.25000095,65000
2337.113901,ROGALAND GP.,Lista Fm.,14.93179989,0.760576725,0.919633687,2.216547728,61.63355637,12.25000095,65000
2337.417901,ROGALAND GP.,Lista Fm.,15.02852917,0.720849514,0.86284107,2.201558113,60.6104393,12.25000095,65000
2337.721901,ROGALAND GP.,Lista Fm.,15.21449757,0.736899436,0.836235344,2.182048798,59.15879822,12.25000095,65000
2338.025901,ROGALAND GP.,Lista Fm.,14.97879601,0.747034669,0.794855833,2.175298929,60.38120651,12.25000095,65000
2338.329901,ROGALAND GP.,Lista Fm.,15.01456165,0.686836183,0.733109176,2.118825197,63.75008392,12.25000095,65000
2338.633901,ROGALAND GP.,Lista Fm.,15.40794849,0.649891257,0.732389033,2.029836893,62.78244782,12.25000095,65000
2338.937901,ROGALAND GP.,Lista Fm.,15.37533188,0.727099896,0.801417589,2.031603098,58.65672302,12.25000095,65000
2339.241901,ROGALAND GP.,Lista Fm.,15.28939915,0.839009345,0.87641716,2.188651562,56.45806122,12.25000095,65030
2339.545901,ROGALAND GP.,Lista Fm.,15.07260895,0.830471396,0.931335747,2.305807114,52.73464966,12.25000095,65030
2339.849901,ROGALAND GP.,Lista Fm.,14.79492092,0.844647944,1.016555309,2.225235701,50.72644424,12.25000095,65030
2340.153901,ROGALAND GP.,Lista Fm.,15.57211781,0.852161765,1.115898967,2.155913115,54.28065872,12.25000095,65030
2340.457901,ROGALAND GP.,Lista Fm.,15.94411945,0.832578182,1.123942614,2.108072519,58.14147568,12.25000095,65000
2340.761901,ROGALAND GP.,Lista Fm.,15.27952862,0.834294975,1.031598449,2.08253336,58.72112274,12.25000095,65000
2341.065901,ROGALAND GP.,Lista Fm.,15.1798687,0.704887211,0.934524179,2.090999842,58.94042206,12.25000095,65000
2341.369901,ROGALAND GP.,Lista Fm.,16.71094322,0.631384969,0.876121402,2.088113546,58.4462738,12.25000095,65000
2341.673901,ROGALAND GP.,Lista Fm.,17.52663994,0.654420078,0.835672677,2.08993721,57.28847122,12.25000095,65000
2341.977901,ROGALAND GP.,Lista Fm.,16.74584389,0.705312371,0.795083821,2.127217531,54.70600128,12.25000095,65030
2342.281901,ROGALAND GP.,Lista Fm.,16.45484734,0.838449299,0.836291611,2.168413639,54.05674744,12.25000095,65030
2342.585901,ROGALAND GP.,Lista Fm.,16.50386429,1.040802956,0.992927074,2.167331457,56.0785408,12.25000095,65030
2342.889901,ROGALAND GP.,Lista Fm.,15.46617317,1.005866051,1.143581629,2.111904144,58.17280579,12.25000095,65000
2343.193901,ROGALAND GP.,Lista Fm.,14.67174816,0.894766629,1.294020057,2.03940773,58.81113434,12.25000095,65000
2343.497901,ROGALAND GP.,Lista Fm.,14.56933022,0.893847883,1.378186107,2.062269926,56.40958405,12.25000095,65000
2343.801901,ROGALAND GP.,Lista Fm.,14.87098312,0.807063103,1.155292988,2.11700964,54.70035172,12.25000095,65030
2344.105901,ROGALAND GP.,Lista Fm.,16.01705551,0.676396012,0.923966765,2.088740349,52.44073486,12.25000095,65030
2344.409901,ROGALAND GP.,Lista Fm.,17.43867302,0.653541982,0.860645354,2.000012875,50.37895966,12.25000095,65030
2344.713901,ROGALAND GP.,Lista Fm.,17.62890625,0.774957895,0.891358435,1.975559235,49.55497742,12.25000095,65030
2345.017901,ROGALAND GP.,Lista Fm.,16.6185894,0.873836935,0.934761643,1.98154366,51.89113236,12.25000095,65030
2345.321901,ROGALAND GP.,Lista Fm.,15.5614748,0.840905309,1.009078026,1.921619654,55.82962418,12.25000095,65030
2345.625901,ROGALAND GP.,Lista Fm.,16.02511025,0.792818666,1.11820066,1.896885157,56.980793,12.25000095,65030
2345.929901,ROGALAND GP.,Lista Fm.,17.25708771,0.817649722,1.151215315,1.901285648,55.27783585,12.25000095,65030
2346.233901,ROGALAND GP.,Lista Fm.,17.06872749,0.886544466,1.060719132,1.88771975,53.08494568,12.25000095,65030
2346.537901,ROGALAND GP.,Lista Fm.,15.92542648,0.804214835,0.966815472,1.875991225,53.91467667,12.25000095,65030
2346.841901,ROGALAND GP.,Lista Fm.,16.27231026,0.709457994,0.941537976,1.845292211,55.19318008,12.25000095,65030
2347.145901,ROGALAND GP.,Lista Fm.,17.3437767,0.68937695,0.940650761,1.871201634,54.16903305,12.25000095,65030
2347.449901,ROGALAND GP.,Lista Fm.,17.88653565,0.666757107,0.849659562,1.944753408,54.25164795,12.25000095,65030
2347.753901,ROGALAND GP.,Lista Fm.,17.74428368,0.676798999,0.791097999,1.961639762,55.84504318,12.25000095,65030
2348.057901,ROGALAND GP.,Lista Fm.,16.64109039,0.782561541,0.86164707,1.926156163,54.73287964,12.25000095,65030
2348.361901,ROGALAND GP.,Lista Fm.,15.31770992,0.924955547,0.987481177,1.957183719,52.28067017,12.25000095,65030
2348.665901,ROGALAND GP.,Lista Fm.,14.63691998,0.943467021,1.081755281,2.034651279,52.8575058,12.25000095,65030
2348.969901,ROGALAND GP.,Lista Fm.,14.40102196,0.881103516,1.136799097,2.023300886,53.1186676,12.25000095,65030
2349.273901,ROGALAND GP.,Lista Fm.,14.88046551,0.844353855,1.102603555,1.994480729,53.36612701,12.25000095,65030
2349.577901,ROGALAND GP.,Lista Fm.,15.57288647,0.839633226,1.064551473,1.960792661,54.0596962,12.25000095,65030
2349.881901,ROGALAND GP.,Lista Fm.,15.44209957,0.940678477,1.083783746,1.897975445,52.93844605,12.25000095,65030
2350.185901,ROGALAND GP.,Lista Fm.,15.1235981,1.183448315,1.105292797,1.978274941,49.77227402,12.25000095,65030
2350.489901,ROGALAND GP.,Lista Fm.,14.95015431,0.993104041,1.054209471,2.109186649,46.84872818,12.25000095,30000
2350.793901,ROGALAND GP.,Lista Fm.,14.77698135,0.731474876,1.022915363,1.953348756,47.38311768,12.25000095,30000
2351.097901,ROGALAND GP.,Lista Fm.,15.21318054,0.754086137,1.055574894,1.83014667,48.49230957,12.25000095,30000
2351.401901,ROGALAND GP.,Lista Fm.,15.52148056,0.825014591,1.004545093,1.855237603,49.05134583,12.25000095,65030
2351.705901,ROGALAND GP.,Lista Fm.,15.1004982,0.768301249,0.895820379,1.892626882,52.27734375,12.25000095,65030
2352.009901,ROGALAND GP.,Lista Fm.,15.20493221,0.716789663,0.902873993,1.892401576,54.4498291,12.25000095,65030
2352.313901,ROGALAND GP.,Lista Fm.,16.08535194,0.7916466,0.99894923,1.937492251,52.73942184,12.25000095,65030
2352.617901,ROGALAND GP.,Lista Fm.,15.92220688,0.812995851,1.013356805,2.032354355,48.93241882,12.25000095,65030
2352.921901,ROGALAND GP.,Lista Fm.,15.34394646,0.760019898,0.981944382,2.065517902,47.66754532,12.25000095,30000
2353.225901,ROGALAND GP.,Lista Fm.,15.41362476,0.758773148,0.983660877,2.049036026,50.25902557,12.25000095,30000
2353.529901,ROGALAND GP.,Lista Fm.,15.29572201,0.765189886,0.971190095,2.051175594,50.49374008,12.25000095,30000
2353.833901,ROGALAND GP.,Lista Fm.,15.35616684,0.772055984,0.911855638,2.075591087,48.32886124,12.25000095,30000
2354.137901,ROGALAND GP.,Lista Fm.,14.81137562,0.757471085,0.840457916,2.095093727,49.24163055,12.25000095,65030
2354.441901,ROGALAND GP.,Lista Fm.,14.17784119,0.771304429,0.809671521,2.096292019,51.81966019,12.25000095,65030
2354.745901,ROGALAND GP.,Lista Fm.,14.30477238,0.857036769,0.803500176,2.126027823,53.64538193,12.25000095,65030
2355.049901,ROGALAND GP.,Lista Fm.,13.58087635,0.915902674,0.81630224,2.208099604,54.36846161,12.25000095,65030
2355.353901,ROGALAND GP.,Lista Fm.,12.74408054,0.919022977,0.849590004,2.27280736,56.43235397,12.25000095,65000
2355.657901,ROGALAND GP.,Lista Fm.,12.73060703,0.837196291,0.869062305,2.291950464,56.31588364,12.25000095,65000
2355.961901,ROGALAND GP.,Lista Fm.,12.94333363,0.786973417,0.907734811,2.288997889,54.61333847,12.25000095,65000
2356.265901,ROGALAND GP.,Lista Fm.,13.00989819,0.920398116,1.004150152,2.29793334,56.90400314,12.25000095,65000
2356.569901,ROGALAND GP.,Lista Fm.,12.70173454,1.146362066,1.106382132,2.328458071,58.75363922,12.25000095,65000
2356.873901,ROGALAND GP.,Lista Fm.,12.61916447,1.21251893,1.249287367,2.373800039,57.77827072,12.25000095,65000
2357.177901,ROGALAND GP.,Lista Fm.,12.96638203,1.085291982,1.372318387,2.380553961,56.5939827,12.25000095,65000
2357.481901,ROGALAND GP.,Lista Fm.,13.60286522,0.997159004,1.339234233,2.281776428,56.30895615,12.25000095,65000
2357.785901,ROGALAND GP.,Lista Fm.,14.11662674,0.953579724,1.20271039,2.190603495,59.17708969,12.25000095,65000
2358.089901,ROGALAND GP.,Lista Fm.,14.10669231,0.938213587,1.085873127,2.130036593,60.44287109,12.25000095,65000
2358.393901,ROGALAND GP.,Lista Fm.,13.8083334,1.099927545,1.071829319,2.094822645,58.56014633,12.25000095,65000
2358.697901,ROGALAND GP.,Lista Fm.,13.6107502,1.239737153,1.100958705,2.123380423,57.55181885,12.25000095,65000
2359.001901,ROGALAND GP.,Lista Fm.,13.29256153,1.081831694,1.099963069,2.166008472,56.34535217,12.25000095,65000
2359.305901,ROGALAND GP.,Lista Fm.,13.38842583,0.98387903,1.165307999,2.153657913,57.25946426,12.25000095,65000
2359.609901,ROGALAND GP.,Lista Fm.,14.06884766,1.116258025,1.29285717,2.174364328,58.04089356,12.25000095,65000
2359.913901,ROGALAND GP.,Lista Fm.,14.51959419,1.30130434,1.360505819,2.226613522,55.69891357,12.25000095,65000
2360.217901,ROGALAND GP.,Lista Fm.,14.53606129,1.394895196,1.360870838,2.29118371,56.45084763,12.25000095,65000
2360.521901,ROGALAND GP.,Lista Fm.,13.43999386,1.315607786,1.357321143,2.346996546,58.52843857,12.25000095,65000
2360.825901,ROGALAND GP.,Lista Fm.,12.58882999,1.177861929,1.326804161,2.350791454,56.46916962,12.25000095,65030
2361.129901,ROGALAND GP.,Lista Fm.,12.45440292,1.038463712,1.195055366,2.322110176,53.93210983,12.25000095,65030
2361.433901,ROGALAND GP.,Lista Fm.,12.43005276,0.982942939,1.033513665,2.29137516,52.6665535,12.25000095,65030
2361.737901,ROGALAND GP.,Lista Fm.,12.42866612,1.03523612,0.98506099,2.287886381,51.71065903,12.25000095,65030
2362.041901,ROGALAND GP.,Lista Fm.,12.4425602,1.148158789,1.052587152,2.317188263,51.88479614,12.25000095,65030
2362.345901,ROGALAND GP.,Lista Fm.,12.46835709,1.219792962,1.125183821,2.365026474,55.77548599,12.25000095,65000
2362.649901,ROGALAND GP.,Lista Fm.,12.48354244,1.194883227,1.181347609,2.37463665,61.16057968,12.25000095,65000
2362.953901,ROGALAND GP.,Lista Fm.,12.48751259,1.158635974,1.215672374,2.340643406,59.48275757,12.25000095,65000
2363.257901,ROGALAND GP.,Lista Fm.,12.54551315,1.163237572,1.223034859,2.305860281,55.21522903,12.25000095,65000
2363.561901,ROGALAND GP.,Lista Fm.,12.62685585,1.190244198,1.214090109,2.30967164,55.78004837,12.25000095,65030
2363.865901,ROGALAND GP.,Lista Fm.,12.69674873,1.15834403,1.199154973,2.339308024,58.58249664,12.25000095,65030
2364.169901,ROGALAND GP.,Lista Fm.,12.88963509,1.122105122,1.216469407,2.341393709,61.56274033,12.25000095,65000
2364.473901,ROGALAND GP.,Lista Fm.,13.07317448,1.171889544,1.245432973,2.335708618,63.78741455,12.25000095,65000
2364.777901,ROGALAND GP.,Lista Fm.,12.80324554,1.176227808,1.176526189,2.357685804,64.6125946,12.25000095,65000
2365.081901,ROGALAND GP.,Lista Fm.,12.54829502,1.069594026,1.009867907,2.378431082,63.70264816,12.25000095,65000
2365.385901,ROGALAND GP.,Lista Fm.,12.51925373,0.87261045,0.85615468,2.35477066,59.88315201,12.25000095,65000
2365.689901,ROGALAND GP.,Lista Fm.,12.51900101,0.719187498,0.766893387,2.296042442,51.87619782,12.25000095,65000
2365.993901,ROGALAND GP.,Lista Fm.,12.51900578,0.714599431,0.72486496,2.262216806,45.30776596,12.25000095,30000
2366.297901,ROGALAND GP.,Lista Fm.,12.52400494,0.814630449,0.744644463,2.276003361,46.25996018,12.25000095,30000
2366.601901,ROGALAND GP.,Lista Fm.,12.58145523,0.916454077,0.810695112,2.309824467,53.7291069,12.25000095,30000
2366.905901,ROGALAND GP.,Lista Fm.,12.74010658,0.916683435,0.893395424,2.334978581,59.72956085,12.25000095,65000
2367.209901,ROGALAND GP.,Lista Fm.,13.06784248,0.828045011,0.974936366,2.304378748,61.26937866,12.25000095,65000
2367.513901,ROGALAND GP.,Lista Fm.,13.63550758,0.877797186,1.033648849,2.240892172,63.25354004,12.25000095,65000
2367.817901,ROGALAND GP.,Lista Fm.,13.55210304,1.016379595,1.002115727,2.266572714,62.5648613,12.25000095,65000
2368.121901,ROGALAND GP.,Lista Fm.,12.9037962,0.959276795,0.897074401,2.329708815,58.16160202,12.25000095,65000
2368.425901,ROGALAND GP.,Lista Fm.,12.70774651,0.857560575,0.843914926,2.331405163,54.5123024,12.25000095,65000
2368.729901,ROGALAND GP.,Lista Fm.,12.70299912,0.830456376,0.834769666,2.314485788,53.79942703,12.25000095,65000
2369.033901,ROGALAND GP.,Lista Fm.,12.70299912,0.866031408,0.828300118,2.320601225,54.62290192,12.25000095,65000
2369.337901,ROGALAND GP.,Lista Fm.,12.70444298,0.895936251,0.850015044,2.314098597,55.33963776,12.25000095,65000
2369.641901,ROGALAND GP.,Lista Fm.,12.73969078,0.908023894,0.93239975,2.30462265,54.78791809,12.25000095,65000
2369.945901,ROGALAND GP.,Lista Fm.,12.97729302,0.974660099,1.031837821,2.284362316,55.80732346,12.25000095,65000
2370.249901,ROGALAND GP.,Lista Fm.,13.62163544,1.085339069,1.151344776,2.275931835,56.26920319,12.25000095,65000
2370.553901,ROGALAND GP.,Lista Fm.,13.9962368,1.233517766,1.305859804,2.285056591,56.7722435,12.25000095,65000
2370.857901,ROGALAND GP.,Lista Fm.,13.56208134,1.287789106,1.330885649,2.317523718,57.27293015,12.25000095,65000
2371.161901,ROGALAND GP.,Lista Fm.,13.16009045,1.087532044,1.211707354,2.314804792,57.70775223,12.25000095,65000
2371.465901,ROGALAND GP.,Lista Fm.,13.35624123,0.969508469,1.139065623,2.137207031,58.6583786,12.25000095,65000
2371.769901,ROGALAND GP.,Lista Fm.,13.68105698,0.968788505,1.128049374,2.020593882,60.26716232,12.25000095,65000
2372.073901,ROGALAND GP.,Lista Fm.,13.67751122,0.868821383,0.996089041,2.070291042,61.22281265,12.25000095,65000
2372.377901,ROGALAND GP.,Lista Fm.,13.83263207,0.833402157,0.87821269,2.113745928,60.29087067,12.25000095,65000
2372.681901,ROGALAND GP.,Lista Fm.,13.91171169,0.840400159,0.916013479,2.102707148,59.49705505,12.25000095,65000
2372.985901,ROGALAND GP.,Lista Fm.,13.83610153,0.948713958,1.012747288,2.106831312,61.15557861,12.25000095,65000
2373.289901,ROGALAND GP.,Lista Fm.,13.32162762,1.124803782,1.091303229,2.201205492,63.82667542,12.25000095,65000
2373.593901,ROGALAND GP.,Lista Fm.,12.80766964,1.200349331,1.226312876,2.324145079,65.09116364,12.25000095,65000
2373.897901,ROGALAND GP.,Lista Fm.,12.65153503,1.271964908,1.466638804,2.410957098,62.95985794,12.25000095,65000
2374.201901,ROGALAND GP.,Lista Fm.,12.67412663,1.31701684,1.607696772,2.433116436,60.80641556,12.25000095,65000
2374.505901,ROGALAND GP.,Lista Fm.,12.72849274,1.191407323,1.434671283,2.399670601,64.2884903,12.25000095,65000
2374.809901,ROGALAND GP.,Lista Fm.,12.89987564,0.981394589,1.213245988,2.329054594,68.13069916,12.25000095,65000
2375.113901,ROGALAND GP.,Lista Fm.,13.2272234,0.906946182,1.034084797,2.236245632,66.47039032,12.25000095,65000
2375.417901,ROGALAND GP.,Lista Fm.,13.22090912,0.807503581,0.823409081,2.20823741,62.9023819,12.25000095,65000
2375.721901,ROGALAND GP.,Lista Fm.,12.82579517,0.71933049,0.716860294,2.230702877,56.84402847,12.25000095,65030
2376.025901,ROGALAND GP.,Lista Fm.,12.67226505,0.731226385,0.715091348,2.268785,52.17684937,12.25000095,65030
2376.329901,ROGALAND GP.,Lista Fm.,12.66103268,0.76823771,0.735750973,2.292607069,56.43872833,12.25000095,65030
2376.633901,ROGALAND GP.,Lista Fm.,12.56753159,0.780757427,0.751553297,2.286711931,62.4679184,12.25000095,65000
2376.937901,ROGALAND GP.,Lista Fm.,12.52075672,0.738530994,0.738360047,2.265244484,67.05743408,12.25000095,65000
2377.241901,ROGALAND GP.,Lista Fm.,12.51900101,0.700869918,0.708273113,2.241071701,62.57522583,12.25000095,65000
2377.545901,ROGALAND GP.,Lista Fm.,12.51900101,0.722934842,0.704291463,2.249903441,50.5656395,12.25000095,65000
2377.849901,ROGALAND GP.,Lista Fm.,12.51900101,0.784327805,0.733803093,2.287526846,46.75022507,12.25000095,30000
2378.153901,ROGALAND GP.,Lista Fm.,12.51940537,0.879868567,0.810455501,2.30548501,52.0274086,12.25000095,65000
2378.457901,ROGALAND GP.,Lista Fm.,12.52643585,0.975919902,0.899925172,2.301683188,57.03259659,12.25000095,65000
2378.761901,ROGALAND GP.,Lista Fm.,12.53686428,0.951174319,0.887760401,2.28773737,58.22979355,12.25000095,65000
2379.065901,ROGALAND GP.,Lista Fm.,12.55222225,0.82623452,0.797015131,2.265608072,53.19724655,12.25000095,65000
2379.369901,ROGALAND GP.,Lista Fm.,12.58936596,0.73981005,0.727835834,2.25580883,45.34638214,12.25000095,30000
2379.673901,ROGALAND GP.,Lista Fm.,12.61644745,0.743162394,0.715732992,2.278684139,41.94795609,12.25000095,30000
2379.977901,ROGALAND GP.,Lista Fm.,12.69371414,0.823798895,0.756960988,2.314600706,45.66538239,12.25000095,30000
2380.281901,ROGALAND GP.,Lista Fm.,12.8005476,0.972371757,0.866204321,2.316452265,55.46425247,12.25000095,65000
2380.585901,ROGALAND GP.,Lista Fm.,12.67209435,1.082185507,1.031266213,2.315139055,59.32374954,12.25000095,65000
2380.889901,ROGALAND GP.,Lista Fm.,12.51891804,1.078904986,1.133266211,2.341125011,55.78587341,12.25000095,65000
2381.193901,ROGALAND GP.,Lista Fm.,12.50389957,1.040717602,1.147408009,2.346040487,55.8637352,12.25000095,65000
2381.497901,ROGALAND GP.,Lista Fm.,12.49791908,0.959064364,1.088951469,2.318752289,58.09195328,12.25000095,65000
2381.801901,ROGALAND GP.,Lista Fm.,12.45774269,0.876619399,1.003614783,2.28255105,53.98723221,12.25000095,65000
2382.105901,ROGALAND GP.,Lista Fm.,12.44025612,0.823703528,0.902433038,2.26666975,45.10303497,12.25000095,30000
2382.409901,ROGALAND GP.,Lista Fm.,12.57355785,0.763926983,0.82058543,2.248508692,40.57723236,12.25000095,30000
2382.713901,ROGALAND GP.,Lista Fm.,13.16162491,0.744413912,0.824645937,2.179234743,47.61540604,12.25000095,30000
2383.017901,ROGALAND GP.,Lista Fm.,13.76683521,0.892960131,0.925367594,2.131364107,59.96869659,12.25000095,30000
2383.321901,ROGALAND GP.,Lista Fm.,13.68688202,1.2286973,1.07826674,2.159707785,64.03333283,12.25000095,65000
2383.625901,ROGALAND GP.,Lista Fm.,13.40687561,1.555683494,1.277566671,2.230289698,61.41659927,12.25000095,65000
2383.929901,ROGALAND GP.,Lista Fm.,12.93319988,1.641553402,1.509312868,2.33404398,55.97658157,12.25000095,65000
2384.233901,ROGALAND GP.,Lista Fm.,12.56569576,1.695863605,1.701966167,2.408760071,50.75564575,12.25000095,65000
2384.537901,ROGALAND GP.,Lista Fm.,12.51900101,1.481126428,1.668022752,2.438701868,46.58112717,12.25000095,30000
2384.841901,ROGALAND GP.,Lista Fm.,12.51916599,1.154105783,1.381956816,2.392025948,44.21514511,12.25000095,30000
2385.145901,ROGALAND GP.,Lista Fm.,12.52366352,0.997375667,1.111965179,2.31932497,43.31505203,12.25000095,30000
2385.449901,ROGALAND GP.,Lista Fm.,12.56463146,0.930956781,0.940683544,2.301917791,42.08831024,12.25000095,30000
2385.753901,ROGALAND GP.,Lista Fm.,12.73554516,0.903807282,0.869555295,2.309120417,47.48802948,12.25000095,30000
2386.057901,ROGALAND GP.,Lista Fm.,13.14256001,0.97024715,0.912279427,2.259424448,57.2378273,12.25000095,65000
2386.361901,ROGALAND GP.,Lista Fm.,13.70581913,1.187617183,1.031297803,2.221677303,61.61527634,12.25000095,65000
2386.665901,ROGALAND GP.,Lista Fm.,13.69090748,1.200979352,1.091578722,2.268816471,60.11035538,12.25000095,65000
2386.969901,ROGALAND GP.,Lista Fm.,13.2546835,1.041871548,1.115146756,2.298199892,54.89551926,12.25000095,65000
2387.273901,ROGALAND GP.,Lista Fm.,13.35592651,1.021608114,1.136616588,2.300116777,52.9515152,12.25000095,65000
2387.577901,ROGALAND GP.,Lista Fm.,13.32950211,0.989486039,1.114189148,2.280561209,56.81524277,12.25000095,65000
