Depth,PHIND_real,PHIND_pre
2899.0,8.85,9.198160000000007
2899.0,14.21,15.624750000000017
2899.5,11.133,11.817080000000011
2899.5,9.95,9.792280000000012
2899.5,13.64,14.393550000000019
2899.5,25.315,32.501600000000046
2900.0,10.98,10.943050000000003
2900.0,10.75,11.03243
2900.0,12.5,13.799150000000003
2900.0,16.415,18.450799999999983
2900.5,11.0,10.761569999999997
2900.5,10.213,11.558159999999988
2900.5,11.92,13.007740000000004
2900.5,15.25,13.963530000000002
2901.0,15.465,16.62806999999998
2901.0,9.7,10.57431000000001
2901.0,11.635,12.608149999999993
2901.0,11.4,11.52004
2901.5,12.685,12.51349999999998
2901.5,9.289,10.708499999999994
2901.5,11.265,12.37218
2901.5,12.6,11.967340000000004
2902.0,11.32,11.457040000000008
2902.0,9.743,10.477820000000015
2902.0,11.375,12.45096
2902.0,15.3,14.48296999999998
2902.5,19.4,17.18607000000002
2902.5,12.285,14.661810000000008
2902.5,10.127,10.39143999999999
2902.5,12.39,12.440260000000007
2903.0,8.905,9.262769999999984
2903.0,20.6,16.15174999999998
2903.0,15.135,16.317479999999996
2903.0,12.93,12.324679999999999
2903.5,21.93,20.968490000000006
2903.5,8.905,9.262769999999984
2903.5,18.6,16.566909999999996
2903.5,13.1,12.624530000000002
2904.0,6.504,7.297640000000006
2904.0,26.715,23.36348999999999
2904.0,13.05,13.438279999999981
2904.0,13.6,13.319949999999997
2904.5,13.875,14.814400000000001
2904.5,4.388,6.374589999999999
2904.5,13.05,13.438279999999981
2904.5,25.875,22.923360000000002
2905.0,14.2,14.787050000000022
2905.0,5.926,7.0803100000000025
2905.0,18.92,17.92355000000002
2905.0,9.55,9.166709999999984
2905.5,14.5,15.662860000000006
2905.5,12.215,11.18126
2905.5,17.369,16.608709999999984
2905.5,8.55,8.326749999999992
2906.0,15.285,15.397400000000015
2906.0,10.63,10.895019999999999
2906.0,27.246,24.11240000000003
2906.0,8.05,7.570439999999993
2906.5,11.06,11.622729999999983
2906.5,27.267,20.75964000000002
2906.5,7.6,7.273580000000009
2906.5,15.91,16.156100000000023
2907.0,20.627,18.605329999999977
2907.0,15.585,16.30078000000002
2907.0,12.15,12.434979999999996
2907.0,7.1,6.843890000000007
2907.5,14.44,15.019040000000027
2907.5,13.16,11.678709999999999
2907.5,14.587,13.9592
2907.5,6.35,6.631840000000004
2908.0,13.462,13.078309999999993
2908.0,13.57,13.882180000000005
2908.0,14.02,13.113799999999987
2908.0,5.85,6.225380000000008
2908.5,12.719000000000001,12.726540000000023
2908.5,13.74,14.445239999999997
2908.5,6.0,6.369020000000001
2908.5,14.255,13.001610000000012
2909.0,7.05,7.9948899999999945
2909.0,14.31,15.301969999999976
2909.0,12.705,12.743709999999998
2909.0,12.67,12.926790000000008
2909.5,11.446,12.521470000000004
2909.5,14.44,14.725450000000025
2909.5,9.2,9.211940000000004
2909.5,11.095,12.097910000000018
2910.0,10.225,11.345970000000001
2910.0,11.073,13.382369999999998
2910.0,14.25,15.467800000000004
2910.0,10.25,8.84304
2910.5,10.81,11.096499999999985
2910.5,10.85,10.28869000000001
2910.5,14.51,15.21703999999999
2910.5,13.499,14.51852000000001
2911.0,9.9,9.606069999999985
2911.0,15.655,15.38896999999998
2911.0,17.55,17.19959999999998
2911.0,11.865,11.697150000000008
2911.5,16.385,15.333939999999995
2911.5,8.65,8.83869999999999
2911.5,11.795,13.984980000000002
2911.5,21.451999999999998,20.526179999999997
2912.0,8.0,8.742799999999995
2912.0,16.94,16.381700000000027
2912.0,11.345,13.492710000000011
2912.0,23.636,22.31235999999998
2912.5,21.519000000000002,18.394300000000005
2912.5,10.6,12.073319999999999
2912.5,17.025,16.81875000000002
2912.5,8.9,9.789409999999986
2913.0,17.325,17.16315000000003
2913.0,17.839000000000002,17.81273
2913.0,10.89,12.01823
2913.0,9.1,10.14509000000001
2913.5,12.376,12.626259999999988
2913.5,11.805,11.854009999999992
2913.5,17.815,17.55121000000003
2913.5,8.8,8.389679999999993
2914.0,18.575,17.203200000000024
2914.0,12.205,11.952900000000007
2914.0,7.9,8.97751999999999
2914.0,6.8,7.341999999999997
2914.0,9.482999999999999,10.697389999999984
2914.5,12.495,12.374659999999992
2914.5,6.8,8.013289999999998
2914.5,18.52,21.65118
2914.5,7.522,10.095380000000016
2914.5,6.95,7.636260000000004
2915.0,6.2,6.947010000000005
2915.0,17.575,17.894890000000018
2915.0,8.65,9.833459999999992
2915.0,7.393,8.039719999999999
2915.0,12.57,13.113
2915.5,16.275,17.03811000000002
2915.5,7.403,8.331250000000008
2915.5,12.535,13.123350000000002
2915.5,5.45,5.535899999999998
2915.5,11.3,11.831269999999984
2916.0,7.386,8.828349999999997
2916.0,16.375,16.606249999999996
2916.0,4.95,5.744599999999998
2916.0,13.055,15.310600000000006
2916.5,14.46,15.658250000000011
2916.5,7.483,9.012119999999987
2916.5,17.115,16.984160000000003
2916.5,5.3,5.472230000000001
2917.0,15.78,16.35069999999998
2917.0,18.435,18.305469999999968
2917.0,8.404,10.183909999999996
2917.0,6.4,7.44726999999999
2917.5,15.58,16.530549999999984
2917.5,8.15,8.74942999999999
2917.5,12.174000000000001,12.857869999999991
2917.5,8.381,11.528609999999999
2917.5,18.435,18.305469999999968
2918.0,18.565,18.52286000000003
2918.0,10.25,11.152809999999997
2918.0,9.3,14.53848999999999
2918.0,13.286,13.02199999999999
2918.0,15.095,15.979920000000014
2918.5,18.135,18.47135
2918.5,11.95,14.308870000000013
2918.5,11.255999999999998,15.357300000000004
2918.5,14.62,14.204969999999992
2918.5,13.212,13.580209999999992
2919.0,12.75,13.143870000000003
2919.0,15.28,15.519829999999981
2919.0,15.335,15.130350000000012
2919.0,16.665,16.500419999999984
2919.0,13.547,13.69024000000001
2919.5,12.95,12.659060000000018
2919.5,15.155,15.633179999999987
2919.5,16.331,18.553769999999968
2919.5,12.252,12.928279999999983
2919.5,15.0,15.087880000000002
2920.0,11.332,12.109800000000009
2920.0,12.25,11.830210000000001
2920.0,13.77,15.13464
2920.0,17.43,17.235500000000005
2920.0,14.44,14.706650000000025
2920.5,14.83,15.149049999999987
2920.5,19.691,18.821740000000013
2920.5,10.65,14.544489999999998
2920.5,11.114,12.398490000000011
2920.5,13.845,14.286090000000023
2921.0,14.19,14.680960000000022
2921.0,14.745999999999999,13.696640000000002
2921.0,8.35,16.539799999999982
2921.0,24.701999999999998,21.376099999999997
2921.0,24.675,21.940039999999986
2921.5,14.375,14.756799999999998
2921.5,7.3,13.853099999999978
2921.5,18.202,17.43663
2921.5,24.214000000000002,20.585849999999997
2921.5,35.2,33.050949999999965
2922.0,17.961,15.890840000000008
2922.0,7.9,7.820289999999995
2922.0,19.402,15.885510000000012
2922.0,44.645,39.654090000000004
2922.0,14.075,15.36421000000002
2922.5,51.805,44.86699999999998
2922.5,14.769,14.445249999999998
2922.5,13.545,12.132229999999993
2922.5,8.9,9.256029999999985
2922.5,13.22,14.68695000000001
2923.0,8.9,9.256029999999985
2923.0,46.795,42.00828000000005
2923.0,14.63,16.147440000000028
2923.0,11.998,11.172420000000011
2923.0,9.412,8.932670000000007
2923.5,10.809000000000001,10.687189999999996
2923.5,14.45,16.08379000000002
2923.5,7.409,7.440899999999996
2923.5,18.955,19.110409999999987
2924.0,11.025,11.042349999999994
2924.0,19.65,20.90431000000003
2924.0,16.17,16.29761000000001
2924.0,6.18,6.293059999999998
2924.0,24.86,23.63114999999998
2924.5,5.0969999999999995,5.5259799999999935
2924.5,25.15,22.266970000000025
2924.5,4.785,5.697980000000004
2924.5,26.24,24.24679999999998
2924.5,11.776,12.045400000000004
2925.0,4.555,5.429150000000002
2925.0,4.592,4.916089999999995
2925.0,28.7,24.25702999999999
2925.0,12.485,13.327989999999993
2925.0,21.64,19.684350000000027
2925.5,4.192,4.640380000000004
2925.5,28.35,25.285739999999965
2925.5,15.465,14.136489999999988
2925.5,6.745,6.200819999999998
2925.5,13.312000000000001,12.922649999999999
2926.0,24.5,21.437530000000006
2926.0,11.83,12.1236
2926.0,13.527000000000001,13.074150000000014
2926.0,4.459,4.987560000000001
2926.0,9.415,7.9165799999999935
2926.5,9.835,9.773070000000011
2926.5,19.35,18.330659999999988
2926.5,4.723,4.833110000000008
2926.5,10.182,9.602850000000007
2926.5,11.98,9.191590000000003
2927.0,19.085,16.250180000000018
2927.0,4.835,5.8724099999999995
2927.0,14.1,14.396349999999995
2927.0,5.977,5.469589999999994
2927.0,7.54,7.678199999999996
2927.5,16.85,17.21656999999998
2927.5,6.645,6.7388199999999925
2927.5,5.318,6.775979999999995
2927.5,5.93,6.114209999999999
2928.0,20.15,17.68865000000001
2928.0,4.788,5.428440000000003
2928.0,6.643,6.8241
2928.0,5.83,6.619610000000006
2928.5,5.285,5.675650000000008
2928.5,21.15,20.38130000000004
2928.5,6.138,6.640810000000003
2928.5,6.47,6.92964000000001
2929.0,5.676,5.972539999999999
2929.0,5.013999999999999,5.183440000000005
2929.0,21.15,20.38130000000004
2929.0,6.69,7.686990000000009
2929.5,7.985,9.228790000000005
2929.5,18.05,15.224949999999978
2929.5,6.2170000000000005,6.449319999999995
2929.5,3.713,4.725950000000006
2930.0,10.27,10.691319999999989
2930.0,13.7,13.595800000000011
2930.0,35.77,32.40682999999999
2930.0,6.599,6.584670000000004
2930.0,2.873,4.168329999999995
2930.5,13.345,14.93005000000001
2930.5,10.25,8.991700000000002
2930.5,6.306,6.549280000000003
2930.5,33.73,33.583650000000006
2930.5,2.7739999999999996,4.54916
2931.0,3.841,6.878020000000005
2931.0,10.3,10.636339999999986
2931.0,31.445,30.89711000000002
2931.0,5.2139999999999995,6.209120000000002
2931.0,14.745,14.595349999999982
2931.5,16.365,15.938840000000011
2931.5,31.45,30.167389999999987
2931.5,11.75,11.665570000000002
2931.5,4.88,5.271749999999998
2931.5,4.99,5.3555300000000035
2932.0,12.2,11.869810000000019
2932.0,18.035,18.12417000000002
2932.0,6.93,7.582009999999994
2932.0,9.982000000000001,9.803879999999998
2932.0,30.565,30.801660000000023
2932.5,33.215,29.38635000000004
2932.5,21.3,19.376419999999985
2932.5,9.299,10.863389999999992
2932.5,11.7,11.423040000000015
2932.5,18.863,15.330880000000013
2933.0,21.825,20.76757000000002
2933.0,22.156999999999996,17.994519999999994
2933.0,12.49,13.287190000000002
2933.0,10.25,10.704540000000003
2933.0,39.915,31.066009999999988
2933.5,20.595,17.78742000000002
2933.5,41.445,37.32425000000005
2933.5,20.44,19.744410000000027
2933.5,7.7,8.849600000000011
2933.5,15.422,14.741640000000007
2934.0,37.005,34.941610000000054
2934.0,17.735,17.948399999999975
2934.0,15.822000000000001,15.396179999999976
2934.0,5.7,6.888330000000002
2934.0,19.935,15.778589999999985
2934.5,29.525,24.721000000000032
2934.5,6.4,8.504469999999992
2934.5,18.11,18.627799999999972
2934.5,13.82,12.746820000000003
2934.5,20.96,17.39877000000001
2935.0,8.45,10.146460000000015
2935.0,27.265,25.960040000000003
2935.0,19.115,18.97815
2935.0,10.4,11.232899999999995
2935.0,19.02,14.522909999999992
2935.5,27.915,26.84148999999998
2935.5,8.613999999999999,10.887340000000004
2935.5,11.45,11.97107000000002
2935.5,14.808,16.57749
2935.5,18.12,19.160049999999966
2936.0,27.115,25.665109999999974
2936.0,17.425,18.304499999999983
2936.0,11.595,12.075360000000014
2936.0,14.45,14.909250000000018
2936.0,8.905,11.16717999999999
2936.5,18.72,19.80300000000001
2936.5,9.082,8.175819999999998
2936.5,12.491,13.561709999999989
2936.5,16.1,17.806589999999982
2936.5,26.515,22.674730000000014
2937.0,7.466,7.719060000000005
2937.0,24.38,21.71701000000003
2937.0,17.206,16.457909999999984
2937.0,16.2,17.00046000000003
2937.0,21.295,22.065810000000013
2937.5,7.132999999999999,7.429840000000005
2937.5,24.97,23.735060000000004
2937.5,20.333,19.063840000000013
2937.5,22.525,19.395530000000022
2937.5,15.65,15.742500000000023
2938.0,18.754,18.41153999999998
2938.0,14.65,14.196500000000015
2938.0,20.85,19.136499999999977
2938.0,19.515,18.371640000000028
2938.0,6.952999999999999,6.722079999999989
2938.5,13.35,13.231000000000002
2938.5,14.47,13.948660000000016
2938.5,16.71,16.676580000000005
2938.5,7.37,8.05392
2938.5,16.059,16.519819999999985
2939.0,8.225,8.06887000000001
2939.0,13.315,14.471410000000018
2939.0,12.17,12.933719999999994
2939.0,14.275,15.177870000000016
2939.0,11.2,11.088280000000015
2939.5,12.545,11.688399999999994
2939.5,12.48,13.12033000000001
2939.5,9.266,10.075099999999994
2939.5,8.4,8.802789999999993
2939.5,12.809000000000001,14.83633999999999
2940.0,11.42,11.934779999999991
2940.0,6.3,9.55129999999999
2940.0,10.888,11.630999999999997
2940.0,10.511,10.784589999999996
2940.0,13.01,12.549939999999998
2940.5,9.502,10.642589999999984
2940.5,12.247,12.149679999999995
2940.5,4.95,6.941230000000002
2940.5,10.82,10.940440000000013
2940.5,12.835,12.565050000000012
2941.0,8.337,9.977259999999996
2941.0,4.7,5.3153399999999955
2941.0,12.54,12.663569999999988
2941.0,10.535,11.219229999999996
2941.0,12.71,12.395920000000011
2941.5,12.8,12.950729999999986
2941.5,13.175,13.604099999999983
2941.5,6.2,6.517990000000003
2941.5,9.908,11.770410000000002
2941.5,10.32,11.780080000000005
2942.0,8.5,8.268170000000003
2942.0,12.9,13.037910000000005
2942.0,10.38,9.632269999999995
2942.0,13.792,14.546059999999994
2942.0,20.658,18.550749999999983
2942.5,9.0,8.676590000000003
2942.5,12.795,14.252029999999998
2942.5,26.186,24.290409999999998
2942.5,12.367,14.01163999999999
2942.5,10.56,10.132499999999984
2943.0,9.4,10.018629999999991
2943.0,10.493,11.024350000000013
2943.0,12.595,14.509390000000018
2943.0,10.57,9.508160000000013
2943.0,26.344,27.152560000000022
2943.5,10.18,9.95157999999999
2943.5,14.75,19.652969999999996
2943.5,10.470999999999998,11.299219999999998
2943.5,17.847,20.273389999999996
2944.0,11.731,11.418539999999997
2944.0,11.41,11.877
2944.0,11.41,11.877
2944.0,11.040999999999999,10.874180000000017
2944.0,9.31,9.790979999999983
2944.0,18.95,20.603200000000033
2944.5,9.936,9.963990000000013
2944.5,11.302999999999999,11.219230000000008
2944.5,10.045,11.227369999999997
2944.5,22.15,23.275210000000033
2944.5,8.1,8.990200000000005
2945.0,21.65,23.203700000000026
2945.0,8.48,12.205110000000007
2945.0,9.519,8.538540000000003
2945.0,11.411,10.04536999999998
2945.0,6.22,7.053510000000012
2945.5,17.85,15.872129999999993
2945.5,5.195,6.1292
2945.5,7.805,9.683709999999985
2945.5,7.412999999999999,7.028410000000007
2945.5,12.505999999999998,10.985399999999988
2946.0,12.25,13.252740000000001
2946.0,7.58,8.213260000000012
2946.0,7.087000000000001,6.7979799999999955
2946.0,24.32,24.52366
2946.0,10.917,9.675170000000003
2946.5,9.19,9.327620000000014
2946.5,7.58,8.213260000000012
2946.5,12.45,12.760820000000017
2946.5,7.672000000000001,6.852750000000011
2947.0,7.566,7.741260000000002
2947.0,7.795,9.50582999999999
2947.0,9.379,8.692630000000012
2947.0,11.95,12.933630000000012
2947.5,7.73,9.124590000000007
2947.5,9.892999999999999,8.985980000000003
2947.5,11.45,11.794530000000014
2947.5,7.566,7.628340000000003
2948.0,10.65,11.644699999999995
2948.0,10.965,9.528110000000005
2948.0,34.61,34.12936000000002
2948.0,6.48,7.936020000000008
2948.0,8.61,11.851659999999997
2948.5,11.1,12.059179999999996
2948.5,11.909,10.809019999999999
2948.5,5.541,6.395550000000007
2948.5,28.99,25.32297999999998
2948.5,12.17,13.849950000000002
2949.0,10.581,10.390170000000007
2949.0,4.888999999999999,5.7306400000000055
2949.0,17.585,16.664420000000018
2949.0,27.455,24.319599999999976
2949.0,10.85,11.357970000000005
2949.5,24.68,23.938499999999994
2949.5,5.067,5.304960000000003
2949.5,11.6,12.706769999999997
2949.5,8.302,7.685520000000009
2949.5,20.065,19.125150000000023
2950.0,6.058,6.80576
2950.0,21.265,21.526320000000023
2950.0,11.75,13.047060000000004
2950.0,6.087999999999999,6.406430000000001
2950.0,19.63,19.470630000000025
2950.5,12.1,13.584379999999983
2950.5,6.581,6.245620000000005
2950.5,6.685,6.6624799999999915
2950.5,16.795,15.917240000000008
2950.5,17.945,18.37908999999999
2951.0,6.819,7.069739999999992
2951.0,12.85,13.559559999999992
2951.0,13.99,13.144990000000002
2951.0,17.19,17.643750000000026
2951.0,6.0889999999999995,6.338750000000007
2951.5,14.42,14.272360000000008
2951.5,6.827000000000001,6.668829999999999
2951.5,13.9,14.346610000000007
2951.5,16.855,17.175650000000008
2951.5,4.739,5.4293299999999975
2952.0,14.1,14.18972999999999
2952.0,17.04,17.017899999999987
2952.0,6.547000000000001,6.366700000000008
2952.0,3.767,5.17315
2952.0,15.755,14.89276000000002
2952.5,13.3,13.114499999999978
2952.5,16.725,17.020549999999993
2952.5,4.372,5.543960000000001
2952.5,6.122999999999999,6.000970000000001
2952.5,17.91,15.99473000000002
2953.0,16.505,16.904250000000022
2953.0,4.611000000000001,5.461069999999995
2953.0,17.22,16.35172000000001
2953.0,6.032,5.883349999999998
2953.0,13.3,13.114499999999978
2953.5,4.144,5.559830000000005
2953.5,16.125,16.09173
2953.5,16.735,16.85564999999998
2953.5,5.952000000000001,5.703169999999999
2953.5,12.45,12.568950000000013
2954.0,6.296,5.748780000000002
2954.0,3.6319999999999997,5.3033
2954.0,8.5,8.70318
2954.0,16.405,15.953799999999983
2954.0,16.94,17.24515000000002
2954.5,4.397,5.447849999999997
2954.5,17.57,16.323739999999997
2954.5,6.7,9.136470000000003
2954.5,17.845,17.549500000000013
2954.5,5.489,5.167419999999994
2955.0,18.455,18.807249999999982
2955.0,6.05,7.472489999999994
2955.0,6.675,8.820079999999992
2955.0,18.53,16.884219999999992
2955.0,4.725,4.5597300000000045
2955.5,3.4189999999999996,3.9452699999999963
2955.5,18.05,17.94824999999997
2955.5,17.785,17.390360000000015
2955.5,10.013,13.050789999999996
2955.5,5.95,7.317280000000004
2956.0,3.573,3.806589999999996
2956.0,6.85,7.157880000000007
2956.0,21.265,18.54748000000002
2956.0,15.635,16.498209999999993
2956.0,12.424000000000001,13.370719999999984
2956.5,13.72,14.568650000000012
2956.5,13.809000000000001,13.62400999999999
2956.5,8.05,8.800049999999993
2956.5,3.784,4.067279999999998
2956.5,23.97,23.23069
2957.0,24.32,23.46527
2957.0,4.263999999999999,4.152030000000001
2957.0,13.663,14.35467
2957.0,13.05,14.508289999999981
2957.0,9.8,10.384539999999989
2957.5,23.925,22.121409999999997
2957.5,13.462,14.267459999999998
2957.5,12.3,12.341529999999986
2957.5,5.007,4.6945000000000014
2957.5,13.785,14.265569999999999
2958.0,13.642999999999999,14.248770000000004
2958.0,13.815,15.189610000000021
2958.0,14.55,13.900439999999985
2958.0,5.952000000000001,5.51288
2958.0,27.215,23.017859999999988
2958.5,14.85,14.75829999999999
2958.5,12.73,15.12089000000001
2958.5,14.275,15.334350000000006
2958.5,6.979,5.829250000000002
2958.5,30.125,28.515660000000004
2959.0,7.1770000000000005,6.309460000000006
2959.0,15.215,15.51051999999998
2959.0,29.985,28.643100000000008
2959.0,12.7,13.358480000000013
2959.0,12.404000000000002,12.186689999999997
2959.5,11.620999999999999,11.9151
2959.5,26.215,27.38976000000001
2959.5,16.465,16.485149999999976
2959.5,7.25,6.997830000000001
2959.5,10.55,11.661769999999985
2960.0,21.255,22.677400000000038
2960.0,7.25,6.997830000000001
2960.0,16.885,16.99674999999999
2960.0,11.417,11.42085
2960.0,9.5,10.804950000000002
2960.5,16.3,17.716859999999976
2960.5,10.498,10.039660000000012
2960.5,7.11,6.802910000000009
2960.5,16.645,17.415599999999994
2960.5,9.7,13.871460000000019
2961.0,7.704,6.921499999999994
2961.0,10.18,10.041599999999987
2961.0,17.925,15.885509999999979
2961.0,15.225,15.472149999999985
2961.0,10.35,11.709610000000007
2961.5,10.75,12.147670000000003
2961.5,8.566,7.874070000000005
2961.5,10.254000000000001,9.783560000000003
2961.5,18.325,16.632600000000018
2961.5,15.12,15.126299999999976
2962.0,15.145,14.915099999999986
2962.0,11.4,11.94696
2962.0,9.755,8.80209
2962.0,11.017999999999999,10.851700000000005
2962.0,16.405,16.82481999999999
2962.5,11.5,12.946400000000004
2962.5,10.512,9.659159999999996
2962.5,11.692,12.315999999999999
2962.5,15.525,15.264540000000013
2962.5,14.82,14.915949999999995
2963.0,10.585,9.47014000000001
2963.0,16.48,15.47765000000001
2963.0,14.335,14.427450000000013
2963.0,12.036,11.467399999999989
2963.0,10.65,11.529289999999994
2963.5,15.695,17.859679999999994
2963.5,18.61,16.74455999999999
2963.5,9.65,10.790389999999995
2963.5,10.713,9.097989999999994
2963.5,11.700999999999999,13.080040000000007
2964.0,19.615,20.297410000000003
2964.0,10.68,9.974189999999986
2964.0,11.425,13.515189999999993
2964.0,18.01,18.831899999999994
2964.0,8.85,8.952770000000008
2964.5,20.75,19.96120000000001
2964.5,11.783,16.441809999999986
2964.5,10.078,9.59538999999999
2964.5,21.045,18.48905000000002
2964.5,8.8,9.053899999999993
2965.0,12.897,13.162280000000004
2965.0,9.369,9.031080000000014
2965.0,22.025,21.253450000000022
2965.0,9.5,10.019099999999998
2965.0,22.505,21.364760000000036
2965.5,13.997,13.725769999999997
2965.5,22.545,24.20069000000002
2965.5,22.97,22.552149999999994
2965.5,10.05,11.700079999999987
2965.5,8.94,8.658670000000015
2966.0,17.625,20.722340000000013
2966.0,22.12,22.17134999999996
2966.0,9.558,9.441809999999997
2966.0,14.405999999999999,13.949359999999988
2966.0,10.8,12.256349999999987
2966.5,11.35,13.06111
2966.5,20.35,20.835249999999977
2966.5,10.16,9.855489999999994
2966.5,17.230999999999998,16.74065
2966.5,14.06,14.10229999999998
2967.0,14.855,15.395600000000007
2967.0,17.53,17.32934999999998
2967.0,9.657,9.26045000000001
2967.0,20.171,19.352510000000013
2967.0,13.5,14.423100000000002
2967.5,19.845,18.225790000000014
2967.5,20.61,18.596099999999975
2967.5,8.037,7.914290000000001
2967.5,16.31,16.905359999999973
2967.5,15.1,14.716999999999995
2968.0,15.875,16.493199999999995
2968.0,13.75,12.7234
2968.0,5.805,6.034539999999996
2968.0,17.256,17.439920000000015
2968.0,23.955,23.166959999999985
2968.5,15.865,18.265500000000003
2968.5,5.805,6.034539999999996
2968.5,13.151,13.280880000000003
2968.5,10.65,10.925839999999994
2968.5,25.4,25.130750000000024
2969.0,15.685,16.058279999999975
2969.0,3.988,4.322989999999999
2969.0,7.3,7.803289999999996
2969.0,12.337,13.09630999999999
2969.0,24.095,23.153209999999994
2969.5,15.23,15.540350000000005
2969.5,13.2,12.725770000000017
2969.5,7.7,8.208410000000013
2969.5,3.1239999999999997,3.6699500000000023
2969.5,24.15,23.602080000000033
2970.0,3.525,3.7722099999999967
2970.0,14.220999999999998,13.46729
2970.0,24.425,27.375950000000003
2970.0,14.78,14.877439999999988
2970.0,7.75,7.79875
2970.5,15.47,15.221540000000019
2970.5,6.4,7.137329999999996
2970.5,4.445,4.536049999999995
2970.5,13.538,12.956570000000006
2970.5,21.35,25.548609999999975
2971.0,4.445,4.536049999999995
2971.0,15.235,15.632409999999982
2971.0,17.66,19.326320000000024
2971.0,5.75,6.542380000000003
2971.0,12.112,11.459290000000001
2971.5,11.133,10.862350000000008
2971.5,16.71,15.51620000000001
2971.5,5.472,4.918639999999995
2971.5,6.25,7.174850000000001
2971.5,14.25,14.084660000000001
2972.0,35.285,37.457809999999974
2972.0,6.5,6.880450000000001
2972.0,6.686,5.9900299999999955
2972.0,14.015,14.353930000000016
2972.0,9.831,9.71743000000001
2972.5,51.3,41.747500000000045
2972.5,14.465,14.315539999999988
2972.5,6.125,5.561509999999998
2972.5,8.994,9.415530000000013
2972.5,6.35,7.588470000000008
2973.0,7.041,6.440420000000007
2973.0,15.11,15.173949999999985
2973.0,7.641,8.429039999999997
2973.0,55.915,50.628649999999986
2973.0,6.65,8.993569999999984
2973.5,15.73,15.33848000000001
2973.5,8.281,8.538419999999988
2973.5,7.25,9.525310000000003
2973.5,14.152000000000001,12.826970000000017
2974.0,15.115,14.783480000000004
2974.0,8.85,9.58445000000001
2974.0,11.293,11.847519999999985
2974.0,32.404,25.853979999999993
2974.5,13.995,15.050699999999981
2974.5,9.78,9.520989999999987
2974.5,40.027,28.053640000000023
2974.5,14.943,14.717339999999993
2974.5,11.5,12.020269999999998
2975.0,9.73,9.348300000000007
2975.0,14.065,14.522050000000018
2975.0,14.95,14.826080000000015
2975.0,16.355,16.022620000000007
2975.0,42.174,37.860099999999996
2975.5,19.0,17.7751
2975.5,14.334000000000001,15.522959999999998
2975.5,11.93,10.328469999999992
2975.5,20.0,18.268679999999996
2975.5,41.299,38.74156999999999
2976.0,12.695,10.80343000000001
2976.0,23.385,21.515580000000003
2976.0,20.6,19.047499999999985
2976.0,42.571000000000005,36.372829999999965
2976.0,11.491,15.475419999999996
2976.5,11.9,10.864129999999998
2976.5,20.82,18.923779999999987
2976.5,38.223,33.83993999999998
2976.5,21.8,18.57529999999998
2976.5,9.773,10.389710000000006
2977.0,9.236,10.366089999999994
2977.0,10.875,9.57762
2977.0,27.967,26.621360000000042
2977.0,20.9,20.18575000000002
2977.0,12.115,11.589530000000003
2977.5,18.282,23.21155
2977.5,9.236,10.289449999999993
2977.5,9.39,8.843739999999995
2977.5,6.42,7.6763999999999895
2977.5,19.9,20.071600000000018
2978.0,10.481,12.557399999999998
2978.0,8.16,8.43657
2978.0,9.982999999999999,9.12599999999999
2978.0,4.845,6.157850000000009
2978.0,19.8,19.873299999999983
2978.5,9.022,8.612930000000008
2978.5,4.695,5.394280000000004
2978.5,7.4,7.890639999999996
2978.5,20.05,19.98724999999999
2978.5,11.595999999999998,11.655800000000001
2979.0,4.67,4.678050000000004
2979.0,20.1,20.81899999999998
2979.0,12.898,12.946689999999997
2979.0,9.446,8.447070000000007
2979.0,8.56,8.903719999999986
2979.5,12.294,12.307830000000006
2979.5,21.7,20.75400000000002
2979.5,10.645999999999999,9.132009999999987
2979.5,10.67,10.520659999999987
2979.5,5.705,5.860330000000005
2980.0,7.35,6.686960000000007
2980.0,11.020999999999999,8.786689999999995
2980.0,10.856,10.717199999999998
2980.0,12.535,11.230149999999997
2980.0,23.0,21.241929999999993
2980.5,22.9,22.169350000000037
2980.5,8.365,7.56753
2980.5,8.959,9.209529999999987
2980.5,12.573,10.827919999999999
2980.5,13.935,12.086699999999983
2981.0,22.9,22.169350000000037
2981.0,14.68,13.754739999999993
2981.0,8.036,9.916739999999983
2981.0,23.546999999999997,18.377880000000015
2981.0,8.53,7.884229999999985
2981.5,7.922000000000001,10.875390000000008
2981.5,14.81,13.873499999999979
2981.5,38.745,30.97920999999995
2981.5,8.695,7.96564000000001
2981.5,20.6,17.57463999999999
2982.0,40.768,34.84023000000001
2982.0,10.025,9.555089999999987
2982.0,13.68,12.754939999999994
2982.0,15.0,17.72138
2982.0,8.533999999999999,9.51812999999999
2982.5,12.36,11.897269999999994
2982.5,33.469,31.798450000000038
2982.5,9.785,9.616649999999995
2982.5,9.95,11.15062000000001
2982.5,9.171,11.96754000000002
2983.0,7.95,8.883370000000015
2983.0,10.51,11.125289999999993
2983.0,9.24,9.222650000000005
2983.0,21.104,23.85882
2983.0,9.456,13.770899999999992
2983.5,16.468,15.910510000000018
2983.5,8.02,7.92395999999999
2983.5,6.95,7.532160000000007
2983.5,9.08,8.73766000000001
2983.5,10.032,12.93099999999999
2984.0,6.95,7.248980000000001
2984.0,7.48,7.174510000000009
2984.0,19.151,17.213990000000006
2984.0,8.405,8.963349999999986
2984.0,13.167,13.84090999999999
2984.5,20.311,18.97489999999998
2984.5,6.2,6.613070000000004
2984.5,7.98,7.548000000000005
2984.5,27.683000000000003,23.795589999999994
