Depth,PE_real,PE_pre
2886.5,4.227,3.0859295833333316
2886.5,2.8,3.5702751699411706
2887.0,5.7,5.040039047619041
2887.0,4.742,3.9228200000000015
2887.0,3.2,3.254615883505384
2887.0,3.0,3.4465960068869896
2887.5,3.1,3.4465960068869896
2887.5,4.867,3.653244309523809
2887.5,3.0,2.9171328021700527
2887.5,5.7,5.127380507936507
2888.0,3.3,3.4465960068869896
2888.0,4.891,3.5164642366522365
2888.0,3.0,3.480732142857142
2888.0,5.5,4.605512776334775
2888.5,2.9,3.1332974484126996
2888.5,3.3,3.4465960068869896
2888.5,5.6,4.6355694782994785
2888.5,5.223,5.113776261904764
2889.0,5.6,4.250412950937953
2889.0,3.1,3.4465960068869896
2889.0,3.1,3.290223208680063
2889.0,5.059,3.9256243888888895
2889.5,2.9,3.578104285714283
2889.5,3.4,4.004604642857144
2889.5,5.257999999999999,4.677446622655124
2889.5,5.4,4.160310095238092
2890.0,4.7,4.653373333333334
2890.0,5.257999999999999,4.677446622655124
2890.0,2.7,2.946137585973537
2890.0,3.5,3.5647175048285042
2890.5,2.7,3.5702751699411706
2890.5,3.9,3.6220771428571457
2890.5,5.246,4.021697340909088
2890.5,4.0,3.8481365750360768
2891.0,4.0,3.4094890346320352
2891.0,5.4879999999999995,3.976229957431458
2891.0,3.6,3.1950602182539676
2891.0,2.6,2.729659999999999
2891.5,5.8629999999999995,4.266463124098126
2891.5,3.6,3.2212783333333332
2891.5,4.1,3.596792595959597
2891.5,2.6,2.663818333333332
2892.0,2.5,2.7237700000000014
2892.0,5.715,3.9055454433344448
2892.0,3.7,2.620413915223665
2892.0,4.0,3.830355833333333
2892.5,3.7,3.9765248015873023
2892.5,3.8,3.836451349206349
2892.5,5.848,3.6670370350760355
2892.5,2.6,2.7083682142857133
2893.0,3.7,3.616112488677988
2893.0,5.187,3.8038815717338212
2893.0,3.8,4.332256
2893.0,2.6,2.592840166666664
2893.5,3.7,3.7419805105417456
2893.5,2.7,3.733249690476188
2893.5,5.047,3.9765248015873023
2893.5,3.5,3.4282936029942266
2894.0,2.6,2.9400963239538243
2894.0,3.4,3.1406788878343876
2894.0,4.75,3.752936748029748
2894.0,3.7,3.534897158369409
2894.5,4.797,3.422327612637362
2894.5,3.3,3.776455258089131
2894.5,3.6,4.015274679653681
2894.5,2.6,2.6431099999999965
2895.0,3.6,3.296334616883118
2895.0,3.3,4.032956726190476
2895.0,2.7,3.365426507936507
2895.0,4.852,3.376085659451659
2895.5,3.5,3.0824550833333335
2895.5,3.3,3.7074819691974685
2895.5,3.0,3.027520490620489
2895.5,4.914,3.564700640692641
2896.0,3.2,3.9862265286755734
2896.0,5.07,3.486959866384046
2896.0,3.4,3.4326023333333326
2896.0,2.6,3.033393095238095
2896.5,3.2,3.448554807359306
2896.5,3.3,3.531069144300145
2896.5,4.996,3.887725166666669
2896.5,2.5,2.526333333333334
2897.0,4.785,3.3014297467532456
2897.0,3.2,3.3944553968253954
2897.0,3.1,3.597121904761903
2897.0,2.2,2.7515686666666674
2897.5,3.1,3.6727958993506498
2897.5,2.0,2.4154941666666674
2897.5,3.2,3.0333416666666637
2897.5,4.699,3.22138562789988
2898.0,4.914,5.22912303571428
2898.0,3.2,4.057013333333333
2898.0,3.2,3.4105030341047833
2898.5,3.3,3.277993666666668
2898.5,4.953,3.9120499452206303
2898.5,3.3,3.4915734489817525
2899.0,4.492,4.598372308025309
2899.0,3.3,3.433724245645173
2899.0,3.3,3.4915734489817525
2899.5,3.815,4.13074078269198
2899.5,3.4,3.45161988220447
2899.5,3.3,3.4915734489817525
2899.5,3.2,3.3631930651293143
2900.0,3.693,3.6050489089352347
2900.0,3.3,3.4052318333333345
2900.0,3.4,3.4105030341047833
2900.0,3.1,3.3631930651293143
2900.5,3.3,3.9805938095238123
2900.5,3.58,3.290223208680063
2900.5,3.3,4.116204885503385
2900.5,2.9,3.3631930651293143
2901.0,2.8,3.393733095238094
2901.0,3.863,3.1514323949938965
2901.0,3.3,3.8216949047619044
2901.0,3.2,3.3950218253968245
2901.5,2.9,3.229380600288602
2901.5,3.8710000000000004,3.296334616883118
2901.5,3.3,3.990487253302252
2901.5,3.1,3.2534717316017314
2902.0,3.0,3.2087878809523818
2902.0,4.004,4.404754225774226
2902.0,3.5,6.195755317460314
2902.0,3.0,3.4786654177908436
2902.5,3.1,3.3495283333333354
2902.5,3.5,3.4105030341047833
2902.5,3.775,4.077415684343433
2902.5,3.0,2.9389015178571443
2903.0,4.148,4.197704523088023
2903.0,3.4,3.5164642366522365
2903.0,3.5,3.512150692363194
2903.0,2.9,3.45631660167585
2903.5,3.5,3.0904235000000004
2903.5,4.148,4.197704523088023
2903.5,3.7,3.457903894660896
2903.5,2.8,3.3060718364968356
2904.0,4.258,3.713113714285712
2904.0,3.3,3.9862265286755734
2904.0,4.0,4.015274679653681
2904.0,2.9,3.066389754578755
2904.5,2.9,3.20771424242424
2904.5,4.797,3.444872519119769
2904.5,4.0,4.015274679653681
2904.5,3.2,3.23989006935034
2905.0,2.9,3.170128187080894
2905.0,4.113,3.9055454433344448
2905.0,3.2,3.9646872976190464
2905.0,4.5,3.6262779642857144
2905.5,2.7,3.1813035714285722
2905.5,3.7,3.278438698412699
2905.5,3.49,3.6727958993506498
2905.5,4.6,4.33154475
2906.0,2.7,2.882469761904762
2906.0,4.8,3.429516256164407
2906.0,3.057,3.5164642366522365
2906.0,4.6,4.290054761904763
2906.5,5.2,3.429516256164407
2906.5,2.682,2.9107333015873
2906.5,4.6,4.501171042929293
2906.5,2.7,3.1013554761904767
2907.0,3.076,3.653244309523809
2907.0,2.8,3.109514513264515
2907.0,5.4,3.401276032668314
2907.0,4.5,4.200700493731758
2907.5,2.8,3.4465960068869896
2907.5,5.2,3.8541389523809526
2907.5,3.299,3.604178064792009
2907.5,4.5,4.391524666666666
2908.0,3.611,3.604178064792009
2908.0,2.9,3.170128187080894
2908.0,5.2,3.449664476190474
2908.0,4.6,4.362668827561328
2908.5,3.2560000000000002,3.774771630952381
2908.5,2.8,3.213660797258297
2908.5,4.4,4.2772287460317475
2908.5,5.3,3.5831231587301584
2909.0,4.1,4.172053333333339
2909.0,2.8,2.851784163059163
2909.0,5.5,3.9646872976190464
2909.0,3.3539999999999996,3.774771630952381
2909.5,3.25,3.1332974484126996
2909.5,2.7,3.033393095238095
2909.5,3.9,3.9760363525363527
2909.5,5.7,3.869763267288266
2910.0,5.7,3.990487253302252
2910.0,3.342,3.3129778095238107
2910.0,2.7,3.213660797258297
2910.0,3.8,3.5164642366522365
2910.5,5.6,4.337866666666668
2910.5,3.6,3.315706269841268
2910.5,2.7,3.188485138472639
2910.5,3.15,3.2553691314371895
2911.0,3.6,3.3980894464701965
2911.0,2.7,2.894444000000001
2911.0,3.029,3.5404670317460325
2911.0,5.1,4.116204885503385
2911.5,2.8,3.94982
2911.5,3.7,2.928052083333331
2911.5,4.0,3.45631660167585
2911.5,2.844,3.752936748029748
2912.0,3.8,2.840845916666666
2912.0,2.7,2.946137585973537
2912.0,3.6,4.170995454545456
2912.0,2.75,3.0859295833333316
2912.5,2.699,2.914710111832613
2912.5,3.3,3.531069144300145
2912.5,2.6,2.882469761904762
2912.5,3.9,3.3824598809523807
2913.0,2.6,3.1946282828282824
2913.0,2.885,3.7259515952380933
2913.0,3.5,4.337866666666668
2913.0,4.0,3.2257016132756124
2913.5,3.262,3.3205939346764364
2913.5,3.4,3.3060718364968356
2913.5,2.8,2.946137585973537
2913.5,4.2,3.6727958993506498
2914.0,2.7,3.108705492018302
2914.0,3.4,3.2605735897435904
2914.0,4.3,4.099406118326119
2914.0,6.321000000000001,4.760633340909093
2914.0,3.418,3.398851095238097
2914.5,3.4,3.2605735897435904
2914.5,4.4,4.387703333333326
2914.5,2.6,3.108705492018302
2914.5,3.373,3.136287912698413
2914.5,6.16,3.774771630952381
2915.0,4.8,4.04513392857143
2915.0,2.6,3.5702751699411706
2915.0,5.865,3.776455258089131
2915.0,3.2319999999999998,3.3979416753246765
2915.0,3.3,3.9120499452206303
2915.5,2.6,2.6126928571428567
2915.5,3.2310000000000003,3.534897158369409
2915.5,3.4,3.564700640692641
2915.5,4.8,4.738420000000004
2915.5,5.315,4.163243333333336
2916.0,3.3560000000000003,3.596792595959597
2916.0,2.7,2.814729420634921
2916.0,4.7,4.27120119047619
2916.0,3.3,3.3286289682539683
2916.5,3.3,3.2792300000000028
2916.5,3.398,3.6840070000000003
2916.5,2.8,2.9709466666666704
2916.5,4.7,4.5143078888888875
2917.0,3.2,3.2824012698412672
2917.0,2.8,3.368964000000001
2917.0,3.3480000000000003,3.424891111111115
2917.0,4.7,4.428916603174601
2917.5,3.3,3.159730100651758
2917.5,4.6,4.071077833333336
2917.5,3.162,2.709078794372295
2917.5,3.3480000000000003,3.45161988220447
2917.5,2.8,3.368964000000001
2918.0,2.8,2.9102400000000035
2918.0,4.5,3.9314143160173147
2918.0,3.457,3.284998499999998
2918.0,2.932,4.1840197222222235
2918.0,3.2,2.851784163059163
2918.5,3.0,3.368964000000001
2918.5,4.5,3.9256243888888895
2918.5,3.2230000000000003,3.5831231587301584
2918.5,3.2,3.925884444444445
2918.5,2.9530000000000003,4.266463124098126
2919.0,4.4,4.566323333333334
2919.0,2.8789999999999996,2.9389015178571443
2919.0,3.0,3.108705492018302
2919.0,3.1,3.948200000000006
2919.0,3.42,3.509217281746031
2919.5,4.3,3.6840070000000003
2919.5,3.3,3.733249690476188
2919.5,2.7319999999999998,3.795178235728323
2919.5,3.324,4.172876855144855
2919.5,3.0,2.946137585973537
2920.0,3.324,3.254615883505384
2920.0,4.3,3.448554807359306
2920.0,3.2,2.9400963239538243
2920.0,3.008,3.342308153846155
2920.0,3.1,3.5702751699411706
2920.5,2.4,2.6126928571428567
2920.5,3.213,3.844242547619047
2920.5,4.3,3.312745503246755
2920.5,3.127,3.254615883505384
2920.5,3.2,3.1946282828282824
2921.0,3.3,3.1946282828282824
2921.0,2.818,3.6727958993506498
2921.0,4.1,3.8481365750360768
2921.0,2.9589999999999996,2.9389015178571443
2921.0,2.1,2.946137585973537
2921.5,3.3,3.365426507936507
2921.5,3.9,3.80119558333333
2921.5,2.6839999999999997,2.8110190476190473
2921.5,2.805,2.914710111832613
2921.5,1.9,3.1332202380952383
2922.0,2.557,3.312745503246755
2922.0,3.7,2.8961508571428585
2922.0,2.906,3.2347802456709944
2922.0,1.9,2.5407166666666665
2922.0,3.2,2.946137585973537
2922.5,2.0,3.5454716396103874
2922.5,2.787,3.2353278809523824
2922.5,3.5610000000000004,3.4958078733766245
2922.5,3.4,3.8653921276223753
2922.5,3.2,3.108705492018302
2923.0,3.4,3.8653921276223753
2923.0,2.0,3.4786654177908436
2923.0,3.2,3.027520490620489
2923.0,2.795,3.0961185645743154
2923.0,3.807,3.4094890346320352
2923.5,2.635,3.6860232200022205
2923.5,3.2,3.2162699999999944
2923.5,3.805,4.216770000000002
2923.5,3.4,3.2621014285714294
2924.0,2.6210000000000004,3.277993666666668
2924.0,3.2,3.47323908019758
2924.0,4.4,3.6943360277777786
2924.0,4.093999999999999,3.6710923333333336
2924.0,3.5,3.349499027777777
2924.5,4.418,3.887394841269842
2924.5,3.1,3.23989006935034
2924.5,4.1,3.8158636666666665
2924.5,3.2,3.1881370753429583
2924.5,2.59,3.1748116666666646
2925.0,3.7,4.191522222222222
2925.0,4.758,4.42313076190476
2925.0,3.1,3.422327612637362
2925.0,2.9,3.5692193077763914
2925.0,3.1,3.187681843434345
2925.5,5.156000000000001,4.915070000000005
2925.5,3.2,3.3944553968253954
2925.5,3.4,3.694573981573981
2925.5,3.3,4.051894305916306
2925.5,3.063,4.246937658451842
2926.0,3.1,3.444260055295582
2926.0,4.7,3.616112488677988
2926.0,3.01,3.5004473849206357
2926.0,5.051,4.871009833333329
2926.0,3.4,4.264001464701966
2926.5,5.9,3.3980894464701965
2926.5,3.1,3.3060718364968356
2926.5,5.047,4.397082666666665
2926.5,3.2769999999999997,4.160887499999995
2926.5,2.5,3.4332974761904733
2927.0,2.2,3.1938448015873018
2927.0,4.008,4.020697142857141
2927.0,3.5,3.4915734489817525
2927.0,4.406000000000001,4.391524666666666
2927.0,5.7,4.172876855144855
2927.5,3.5,3.342308153846155
2927.5,3.904,3.8849684682539696
2927.5,4.52,4.559646904761906
2927.5,5.7,3.7419805105417456
2928.0,3.6,3.47323908019758
2928.0,4.375,4.1795256428571435
2928.0,3.609,4.161796753968254
2928.0,5.8,4.577115662698415
2928.5,3.943,3.9818501031746028
2928.5,3.9,3.4786654177908436
2928.5,3.785,4.032745620296373
2928.5,5.6,4.669048809523809
2929.0,3.58,3.8549899999999986
2929.0,4.312,4.051894305916306
2929.0,3.9,3.4786654177908436
2929.0,5.3,3.361436652236652
2929.5,5.0,4.172876855144855
2929.5,4.2,3.5760814642857155
2929.5,3.395,3.7888919444444444
2929.5,4.598,4.063425777777778
2930.0,4.2,3.8607054841269837
2930.0,4.3,4.015274679653681
2930.0,2.4,3.376085659451659
2930.0,3.467,3.8487222857142855
2930.0,4.875,4.456187333333334
2930.5,3.6,3.5831231587301584
2930.5,4.6,4.332256
2930.5,3.5469999999999997,3.8698085714285764
2930.5,2.6,3.0322569391719374
2930.5,4.141,3.8849684682539696
2931.0,3.826,4.084448083333333
2931.0,4.7,4.1968809841269845
2931.0,2.6,2.7515686666666674
2931.0,3.799,4.143723846986345
2931.0,3.1,3.869763267288266
2931.5,3.2,4.598372308025309
2931.5,2.7,3.1725607142857126
2931.5,4.7,4.362668827561328
2931.5,4.273,4.374418743145742
2931.5,3.2910000000000004,3.480786
2932.0,4.7,4.45205487012987
2932.0,3.4,3.066389754578755
2932.0,3.3930000000000002,3.931509940476191
2932.0,3.3560000000000003,3.4332974761904733
2932.0,2.6,3.0604452380952387
2932.5,2.5,3.5149075000000014
2932.5,3.2,3.159730100651758
2932.5,3.18,4.132444568542741
2932.5,4.7,4.564368333333329
2932.5,2.783,4.135138196969699
2933.0,3.2,3.049029870129866
2933.0,2.416,4.0929169217171735
2933.0,3.08,3.444872519119769
2933.0,4.9,4.6160440000000005
2933.0,2.3,4.182251690476192
2933.5,2.496,2.942495702380952
2933.5,2.3,2.848353333333336
2933.5,3.1,3.0604452380952387
2933.5,5.0,4.197783499999999
2933.5,2.992,2.946628309523809
2934.0,2.6,3.386398220779223
2934.0,3.3,3.0604452380952387
2934.0,3.082,3.6860232200022205
2934.0,5.0,4.250412950937953
2934.0,2.969,4.677446622655124
2934.5,2.9,4.16539266666667
2934.5,5.0,4.601928690476193
2934.5,3.2,3.0604452380952387
2934.5,3.443,3.45161988220447
2934.5,2.967,4.021697340909088
2935.0,4.9,4.266463124098126
2935.0,3.0,3.819863333333331
2935.0,3.2,3.7340716396103892
2935.0,3.6839999999999997,3.4070873333333327
2935.0,3.406,3.5004473849206357
2935.5,3.0,3.5005470000000014
2935.5,3.77,3.290223208680063
2935.5,4.7,3.45161988220447
2935.5,3.8360000000000003,4.23002104761905
2935.5,3.2,3.188485138472639
2936.0,3.0,2.9196999999999993
2936.0,3.4,3.6323338095238085
2936.0,4.863,4.401643500000002
2936.0,4.6,3.814748088023086
2936.0,3.7539999999999996,3.268719587301587
2936.5,3.7,3.4465960068869896
2936.5,4.516,4.103533515873017
2936.5,3.5980000000000003,3.1406788878343876
2936.5,4.5,3.998076811965812
2936.5,3.0,3.1053152499999985
2937.0,4.168,4.409869333333335
2937.0,3.0,3.05847
2937.0,3.342,3.1406788878343876
2937.0,4.4,3.531069144300145
2937.0,3.9,2.946137585973537
2937.5,3.955,3.8300267380952366
2937.5,3.8,3.4465960068869896
2937.5,3.08,3.2408665741121636
2937.5,3.0,2.9554560000000016
2937.5,4.3,4.116204885503385
2938.0,3.023,3.5454716396103874
2938.0,4.1,3.666449999999999
2938.0,3.3,3.213660797258297
2938.0,3.1,2.770760000000001
2938.0,3.928,4.161967333333331
2938.5,3.8,3.752936748029748
2938.5,3.4,3.1332202380952383
2938.5,3.4,3.2826028571428547
2938.5,3.9530000000000003,4.386876797619049
2938.5,3.1,3.1458959444444456
2939.0,3.93,3.1938448015873018
2939.0,3.3089999999999997,3.9646872976190464
2939.0,4.0,3.187355952380953
2939.0,4.0,3.033393095238095
2939.0,3.8,4.07532970387945
2939.5,5.0,3.8639640432900437
2939.5,4.2,3.3060718364968356
2939.5,3.5860000000000003,3.5692193077763914
2939.5,3.8,3.0568870620490634
2939.5,3.3160000000000003,3.1406788878343876
2940.0,4.3,3.752936748029748
2940.0,3.8,4.1840197222222235
2940.0,3.4939999999999998,3.278438698412699
2940.0,3.299,3.4052318333333345
2940.0,5.0,3.4915734489817525
2940.5,3.5269999999999997,2.974240381313131
2940.5,3.088,3.2534717316017314
2940.5,3.9,3.9314143160173147
2940.5,4.3,3.3631930651293143
2940.5,5.3,3.8216949047619044
2941.0,3.574,3.3980894464701965
2941.0,3.9,4.315124285714287
2941.0,3.2110000000000003,3.229380600288602
2941.0,4.4,4.246937658451842
2941.0,6.0,3.9862265286755734
2941.5,6.1,3.795178235728323
2941.5,3.2319999999999998,3.7259515952380933
2941.5,3.8,4.705472775335775
2941.5,3.2089999999999996,3.3980894464701965
2941.5,4.6,4.859558142857145
2942.0,3.6,3.5924315021645037
2942.0,5.6,3.9862265286755734
2942.0,4.7,4.764946825396823
2942.0,2.9789999999999996,3.5647175048285042
2942.0,2.682,3.1514323949938965
2942.5,3.5,3.361436652236652
2942.5,5.1,4.170995454545456
2942.5,2.498,3.254615883505384
2942.5,3.094,3.1514323949938965
2942.5,4.8,4.5143078888888875
2943.0,3.4,3.8481365750360768
2943.0,3.1039999999999996,3.523577190476191
2943.0,5.0,4.170995454545456
2943.0,4.7,4.8306578571428584
2943.0,2.648,3.0961185645743154
2943.5,4.7,4.509987623376622
2943.5,3.2,2.6964605216450224
2943.5,3.2539999999999996,3.713113714285712
2943.5,4.438,3.7346184134881715
2944.0,5.324,3.919468696969696
2944.0,4.8,3.7074819691974685
2944.0,4.8,3.7074819691974685
2944.0,3.326,4.077415684343433
2944.0,4.7,4.200700493731758
2944.0,3.1,3.45161988220447
2944.5,5.52,3.6651030696411446
2944.5,3.3930000000000002,3.8300267380952366
2944.5,5.1,3.5454716396103874
2944.5,3.0,3.3722988554560165
2944.5,4.9,4.163113134920638
2945.0,3.1,3.3631930651293143
2945.0,5.3,3.7259515952380933
2945.0,3.52,4.368197873015872
2945.0,5.152,3.6625618095238086
2945.0,4.5,4.396902666666664
2945.5,3.3,3.9805938095238123
2945.5,3.8,4.428916603174601
2945.5,5.7,3.9805938095238123
2945.5,3.178,3.6158896666666664
2945.5,5.023,4.132444568542741
2946.0,3.4,3.4243399999999973
2946.0,5.7,3.8653921276223753
2946.0,3.221,3.9467500952380994
2946.0,2.3,4.03534761904762
2946.0,4.644,4.332256
2946.5,5.152,3.5924315021645037
2946.5,5.7,3.8653921276223753
2946.5,3.3,3.3950218253968245
2946.5,3.1860000000000004,4.370706214285716
2947.0,4.918,4.197704523088023
2947.0,5.7,3.4844062049062052
2947.0,3.412,3.9818501031746028
2947.0,3.2,3.3950218253968245
2947.5,5.5,3.4786654177908436
2947.5,3.484,3.9818501031746028
2947.5,3.3,3.2534717316017314
2947.5,4.918,4.077415684343433
2948.0,3.3,3.753162500000006
2948.0,3.4410000000000003,4.397082666666665
2948.0,2.8,3.205299047619048
2948.0,4.731,4.485423809523813
2948.0,4.7,4.004604642857144
2948.5,3.2,3.2162699999999944
2948.5,3.5469999999999997,3.6929872857142865
2948.5,4.059,4.499188910533909
2948.5,2.7,3.449664476190474
2948.5,4.2,3.47323908019758
2949.0,3.4589999999999996,3.812951666666666
2949.0,4.16,3.880626666666669
2949.0,3.6,3.4664705843625336
2949.0,2.6,3.290223208680063
2949.0,3.2,3.8541389523809526
2949.5,2.6,2.620413915223665
2949.5,4.394,4.1968809841269845
2949.5,3.2,3.278438698412699
2949.5,3.83,3.831495515873014
2949.5,3.3,3.990487253302252
2950.0,4.281000000000001,4.488461246031744
2950.0,2.9,3.131404303751803
2950.0,3.2,3.776455258089131
2950.0,4.926,4.428916603174601
2950.0,3.2,2.7515686666666674
2950.5,3.2,3.4664705843625336
2950.5,4.652,4.465470928571429
2950.5,5.144,4.332775417027415
2950.5,3.2,3.2886158907973657
2950.5,3.2,3.4829512820512813
2951.0,4.5,4.734560999999997
2951.0,3.3,3.328161395382395
2951.0,3.3,3.1748116666666646
2951.0,3.5,3.22138562789988
2951.0,5.406000000000001,5.052058833333336
2951.5,3.2,3.3550585793650787
2951.5,4.105,4.0175958333333375
2951.5,3.4,3.6412358225108203
2951.5,3.6,3.159730100651758
2951.5,5.324,4.984225333333339
2952.0,3.5,3.290223208680063
2952.0,3.7,3.159730100651758
2952.0,4.093999999999999,3.876619999999999
2952.0,5.41,4.559646904761906
2952.0,3.2,3.5692193077763914
2952.5,3.9,3.4786654177908436
2952.5,3.7,3.304862055555555
2952.5,4.977,4.501171042929293
2952.5,3.9019999999999997,4.525533333333331
2952.5,3.0,3.6625618095238086
2953.0,3.7,3.2824012698412672
2953.0,5.129,4.469240401015652
2953.0,3.2,2.9107333015873
2953.0,4.133,4.2735273333333295
2953.0,3.9,3.4786654177908436
2953.5,5.184,4.704601023809524
2953.5,3.1,3.376549706349207
2953.5,3.6,3.486959866384046
2953.5,3.83,4.038864999999999
2953.5,4.0,3.277993666666668
2954.0,4.109,4.284574012265512
2954.0,5.223,4.559975897546897
2954.0,4.3,4.246937658451842
2954.0,3.1,3.0831736084471077
2954.0,3.6,3.066389754578755
2954.5,4.762,4.197704523088023
2954.5,2.9,3.8653921276223753
2954.5,4.4,4.03534761904762
2954.5,3.5,3.3286289682539683
2954.5,4.129,4.231270000000006
2955.0,3.5,3.564700640692641
2955.0,4.4,4.483422746031745
2955.0,4.004,4.012149142857143
2955.0,3.0,2.9171328021700527
2955.0,4.742,4.667020000000002
2955.5,4.965,4.863789999999991
2955.5,3.6,3.3060718364968356
2955.5,3.0,2.5422526556776557
2955.5,3.7110000000000003,3.448554807359306
2955.5,4.2,3.612883333333333
2956.0,4.68,4.633040000000006
2956.0,4.0,3.523577190476191
2956.0,2.8,3.4786654177908436
2956.0,3.8,3.4105030341047833
2956.0,3.5269999999999997,3.6860232200022205
2956.5,4.1,4.116204885503385
2956.5,3.486,3.3205939346764364
2956.5,3.6,3.315706269841268
2956.5,4.727,4.592983357142858
2956.5,2.8,2.5422526556776557
2957.0,3.3,3.3631930651293143
2957.0,4.629,4.478731261904764
2957.0,2.9589999999999996,3.1394719852092363
2957.0,4.3,3.531069144300145
2957.0,3.4,3.480732142857142
2957.5,3.3,2.9171328021700527
2957.5,2.713,2.840845916666666
2957.5,3.2,2.794418055555555
2957.5,5.086,4.592983357142858
2957.5,4.2,4.170995454545456
2958.0,2.947,2.840845916666666
2958.0,4.1,3.795178235728323
2958.0,3.1,3.2553691314371895
2958.0,4.77,4.7772616666666625
2958.0,3.1,3.282750818181818
2958.5,3.0,3.23989006935034
2958.5,3.074,3.1394719852092363
2958.5,4.0,3.694573981573981
2958.5,4.633,4.639163333333329
2958.5,2.7,3.2257016132756124
2959.0,3.898,4.099711333333341
2959.0,4.0,3.694573981573981
2959.0,2.5,3.315706269841268
2959.0,2.9,3.1743189047619054
2959.0,3.424,3.2534717316017314
2959.5,3.3689999999999998,3.3631930651293143
2959.5,2.8,3.6670370350760355
2959.5,3.9,2.963015714285715
2959.5,3.8960000000000004,3.9414215000000015
2959.5,3.0,3.1743189047619054
2960.0,3.1,3.6651030696411446
2960.0,3.8960000000000004,3.9414215000000015
2960.0,3.9,3.869763267288266
2960.0,3.596,3.6651030696411446
2960.0,3.2,3.6050489089352347
2960.5,3.8,2.4154941666666674
2960.5,3.648,3.553234392450687
2960.5,3.74,4.305047857142856
2960.5,3.3,3.4844062049062052
2960.5,3.2,2.9194000000000018
2961.0,4.211,4.2135835952380924
2961.0,3.51,3.1748116666666646
2961.0,3.0,3.4844062049062052
2961.0,4.0,3.795178235728323
2961.0,3.2,3.1332974484126996
2961.5,3.3,3.8038815717338212
2961.5,3.8810000000000002,4.032745620296373
2961.5,3.242,2.855692095238095
2961.5,2.9,3.166479206349206
2961.5,4.0,3.869763267288266
2962.0,3.9,3.694573981573981
2962.0,3.3,2.901616428571428
2962.0,3.5389999999999997,4.437390840168818
2962.0,3.176,3.3031358095238095
2962.0,3.1,3.8653921276223753
2962.5,3.1,3.131404303751803
2962.5,3.221,3.4775475000000027
2962.5,3.17,2.946628309523809
2962.5,3.3,3.717515595238095
2962.5,3.9,2.998379148629149
2963.0,3.1719999999999997,3.6710923333333336
2963.0,3.2,2.5422526556776557
2963.0,3.9,3.869763267288266
2963.0,3.1310000000000002,3.821433392857141
2963.0,3.1,2.5422526556776557
2963.5,4.2,3.45631660167585
2963.5,3.2,2.5422526556776557
2963.5,3.1,3.8607054841269837
2963.5,3.248,4.2772287460317475
2963.5,3.123,3.8653921276223753
2964.0,3.1,3.3722988554560165
2964.0,3.141,3.5301285238095232
2964.0,3.065,2.620413915223665
2964.0,4.2,4.116204885503385
2964.0,3.2,4.760633340909093
2964.5,3.9,3.4105030341047833
2964.5,2.984,3.268719587301587
2964.5,3.162,3.5699900714285713
2964.5,2.9,3.0831736084471077
2964.5,3.2,3.7908109523809514
2965.0,2.895,3.4072891825396834
2965.0,3.0410000000000004,3.5979678809523823
2965.0,3.6,4.598372308025309
2965.0,3.2,3.3824598809523807
2965.0,2.7,3.433724245645173
2965.5,2.889,3.531069144300145
2965.5,2.9,3.1524590873015876
2965.5,3.4,3.3060718364968356
2965.5,3.2,3.774771630952381
2965.5,3.074,4.197704523088023
2966.0,3.3,3.398851095238097
2966.0,3.4,2.7515686666666674
2966.0,2.9939999999999998,4.1968809841269845
2966.0,3.09,3.187681843434345
2966.0,3.2,3.2162699999999944
2966.5,3.2,3.3824598809523807
2966.5,3.6,4.163243333333336
2966.5,3.0980000000000003,4.614150428571428
2966.5,3.201,4.598372308025309
2966.5,3.6,3.2864151875901886
2967.0,3.1,3.2257016132756124
2967.0,3.7,4.002276666666663
2967.0,3.234,3.887394841269842
2967.0,3.08,3.4915734489817525
2967.0,3.4,3.4786654177908436
2967.5,2.8,3.2257016132756124
2967.5,3.1430000000000002,3.4105030341047833
2967.5,3.74,4.090953665223668
2967.5,3.8,3.494695000000001
2967.5,3.6,3.2864151875901886
2968.0,3.9,3.4105030341047833
2968.0,3.9,4.057013333333333
2968.0,4.242,4.605512776334775
2968.0,3.512,3.4915734489817525
2968.0,2.4,3.4844062049062052
2968.5,3.8,3.990487253302252
2968.5,4.242,4.605512776334775
2968.5,4.285,4.598372308025309
2968.5,4.3,3.136287912698413
2968.5,3.0,3.408311333333332
2969.0,3.9,3.5981441015479625
2969.0,4.984,4.288238761904762
2969.0,4.7,3.9760363525363527
2969.0,4.543,3.4915734489817525
2969.0,3.3,3.6651030696411446
2969.5,3.8,3.998076811965812
2969.5,4.551,4.116204885503385
2969.5,4.9,3.610409828226468
2969.5,5.223,4.988720000000006
2969.5,3.2,3.6670370350760355
2970.0,5.152,5.342749999999993
2970.0,4.718999999999999,3.4072891825396834
2970.0,2.9,3.45161988220447
2970.0,4.0,3.5404670317460325
2970.0,4.7,3.9314143160173147
2970.5,3.9,3.752936748029748
2970.5,4.8,4.216770000000002
2970.5,4.875,4.934709999999999
2970.5,4.656000000000001,3.616112488677988
2970.5,2.9,3.653244309523809
2971.0,4.875,4.934709999999999
2971.0,3.9,3.1406788878343876
2971.0,2.9,3.3980894464701965
2971.0,4.5,4.473185611111114
2971.0,4.336,4.004604642857144
2971.5,4.441,3.2347802456709944
2971.5,2.5,2.974240381313131
2971.5,4.863,4.809370000000003
2971.5,4.3,3.976229957431458
2971.5,3.9,3.6412358225108203
